time,flow,temp
2020-09-07 12:00:00,0.00016,14.5
2020-09-08 12:00:00,0.00016,14.6
2020-09-09 12:00:00,0.00016,14.6
2020-09-10 12:00:00,0.00016,14.6
2020-09-11 12:00:00,0.00016,14.7
2020-09-12 12:00:00,0.00016,14.7
2020-09-13 12:00:00,0.00016,14.7
2020-09-14 12:00:00,0.00016,14.8
2020-09-15 12:00:00,0.00016,14.8
2020-09-16 12:00:00,0.00016,14.8
2020-09-17 12:00:00,0.00015,14.9
2020-09-18 12:00:00,0.00015,14.9
2020-09-19 12:00:00,0.00015,14.9
2020-09-20 12:00:00,0.00015,15
2020-09-21 12:00:00,0.00015,15
2020-09-22 12:00:00,0.00015,15
2020-09-23 12:00:00,0.00015,15
2020-09-24 12:00:00,0.00015,15.1
2020-09-25 12:00:00,0.00015,15.1
2020-09-26 12:00:00,0.00015,15.1
2020-09-27 12:00:00,0.00015,15.1
2020-09-28 12:00:00,0.00015,15.2
2020-09-29 12:00:00,0.00015,15.2
2020-09-30 12:00:00,0.00015,15.2
2020-10-01 12:00:00,0.00015,15.2
2020-10-02 12:00:00,0.00015,15.2
2020-10-03 12:00:00,0.00015,15.3
2020-10-04 12:00:00,0.00015,15.3
2020-10-05 12:00:00,0.00015,15.3
2020-10-06 12:00:00,0.00015,15.3
2020-10-07 12:00:00,0.00015,15.3
2020-10-08 12:00:00,0.00015,15.3
2020-10-09 12:00:00,0.00015,15.4
2020-10-10 12:00:00,0.00015,15.4
2020-10-11 12:00:00,0.00015,15.4
2020-10-12 12:00:00,0.00015,15.4
2020-10-13 12:00:00,0.00015,15.4
2020-10-14 12:00:00,0.00015,15.4
2020-10-15 12:00:00,0.00015,15.4
2020-10-16 12:00:00,0.00015,15.4
2020-10-17 12:00:00,0.00015,15.4
2020-10-18 12:00:00,0.00015,15.4
2020-10-19 12:00:00,0.00015,15.4
2020-10-20 12:00:00,0.00015,15.5
2020-10-21 12:00:00,0.00015,15.5
2020-10-22 12:00:00,0.00015,15.5
2020-10-23 12:00:00,0.00015,15.5
2020-10-24 12:00:00,0.00015,15.5
2020-10-25 12:00:00,0.00015,15.5
2020-10-26 12:00:00,0.00015,15.5
2020-10-27 12:00:00,0.00015,15.5
2020-10-28 12:00:00,0.00015,15.5
2020-10-29 12:00:00,0.00015,15.5
2020-10-30 12:00:00,0.00015,15.5
2020-10-31 12:00:00,0.00016,15.5
2020-11-01 12:00:00,0.00016,15.5
2020-11-02 12:00:00,0.00016,15.4
2020-11-03 12:00:00,0.00016,15.4
2020-11-04 12:00:00,0.00015,15.4
2020-11-05 12:00:00,0.00015,15.4
2020-11-06 12:00:00,0.00015,15.4
2020-11-07 12:00:00,0.00015,15.4
2020-11-08 12:00:00,0.00015,15.4
2020-11-09 12:00:00,0.00015,15.4
2020-11-10 12:00:00,0.00015,15.4
2020-11-11 12:00:00,0.00015,15.4
2020-11-12 12:00:00,0.00015,15.4
2020-11-13 12:00:00,0.00015,15.3
2020-11-14 12:00:00,0.00015,15.3
2020-11-15 12:00:00,0.00015,15.3
2020-11-16 12:00:00,0.00015,15.3
2020-11-17 12:00:00,0.00015,15.3
2020-11-18 12:00:00,0.00015,15.3
2020-11-19 12:00:00,0.00015,15.2
2020-11-20 12:00:00,0.00015,15.2
2020-11-21 12:00:00,0.00015,15.2
2020-11-22 12:00:00,0.00015,15.2
2020-11-23 12:00:00,0.00015,15.2
2020-11-24 12:00:00,0.00015,15.1
2020-11-25 12:00:00,0.00015,15.1
2020-11-26 12:00:00,0.00015,15.1
2020-11-27 12:00:00,0.00015,15.1
2020-11-28 12:00:00,0.00015,15
2020-11-29 12:00:00,0.00015,15
2020-11-30 12:00:00,0.00015,15
2020-12-01 12:00:00,0.00015,15
2020-12-02 12:00:00,0.00015,14.9
2020-12-03 12:00:00,0.00015,14.9
2020-12-04 12:00:00,0.00015,14.9
2020-12-05 12:00:00,0.00015,14.8
2020-12-06 12:00:00,0.00015,14.8
2020-12-07 12:00:00,0.00015,14.8
2020-12-08 12:00:00,0.00015,14.7
2020-12-09 12:00:00,0.00015,14.7
2020-12-10 12:00:00,0.00015,14.7
2020-12-11 12:00:00,0.00015,14.6
2020-12-12 12:00:00,0.00015,14.6
2020-12-13 12:00:00,0.00015,14.6
2020-12-14 12:00:00,0.00015,14.5
2020-12-15 12:00:00,0.00015,14.5
2020-12-16 12:00:00,0.00015,14.5
2020-12-17 12:00:00,0.00015,14.4
2020-12-18 12:00:00,0.00015,14.4
2020-12-19 12:00:00,0.00015,14.4
2020-12-20 12:00:00,0.00015,14.3
2020-12-21 12:00:00,0.00015,14.3
2020-12-22 12:00:00,0.00016,14.2
2020-12-23 12:00:00,0.00016,14.2
2020-12-24 12:00:00,0.00016,14.2
2020-12-25 12:00:00,0.00016,14.1
2020-12-26 12:00:00,0.00016,14.1
2020-12-27 12:00:00,0.00016,14
2020-12-28 12:00:00,0.00016,14
2020-12-29 12:00:00,0.00016,14
2020-12-30 12:00:00,0.00016,13.9
2020-12-31 12:00:00,0.00016,13.9
2021-01-01 12:00:00,0.00016,14.1
2021-01-02 12:00:00,0.00016,14
2021-01-03 12:00:00,0.00016,14
2021-01-04 12:00:00,0.00016,14
2021-01-05 12:00:00,0.00016,13.9
2021-01-06 12:00:00,0.00016,13.9
2021-01-07 12:00:00,0.00016,13.8
2021-01-08 12:00:00,0.00016,13.8
2021-01-09 12:00:00,0.00016,13.7
2021-01-10 12:00:00,0.00016,13.7
2021-01-11 12:00:00,0.00016,13.6
2021-01-12 12:00:00,0.00016,13.6
2021-01-13 12:00:00,0.00016,13.6
2021-01-14 12:00:00,0.00016,13.5
2021-01-15 12:00:00,0.00016,13.5
2021-01-16 12:00:00,0.00016,13.4
2021-01-17 12:00:00,0.00016,13.4
2021-01-18 12:00:00,0.00016,13.3
2021-01-19 12:00:00,0.00016,13.3
2021-01-20 12:00:00,0.00016,13.2
2021-01-21 12:00:00,0.00016,13.2
2021-01-22 12:00:00,0.00016,13.1
2021-01-23 12:00:00,0.00016,13.1
2021-01-24 12:00:00,0.00016,13.1
2021-01-25 12:00:00,0.00016,13
2021-01-26 12:00:00,0.00016,13
2021-01-27 12:00:00,0.00016,12.9
2021-01-28 12:00:00,0.00016,12.9
2021-01-29 12:00:00,0.00016,12.8
2021-01-30 12:00:00,0.00016,12.8
2021-01-31 12:00:00,0.00016,12.7
2021-02-01 12:00:00,0.00016,12.7
2021-02-02 12:00:00,0.00016,12.6
2021-02-03 12:00:00,0.00016,12.6
2021-02-04 12:00:00,0.00016,12.5
2021-02-05 12:00:00,0.00016,12.5
2021-02-06 12:00:00,0.00016,12.4
2021-02-07 12:00:00,0.00016,12.4
2021-02-08 12:00:00,0.00016,12.3
2021-02-09 12:00:00,0.00016,12.3
2021-02-10 12:00:00,0.00016,12.3
2021-02-11 12:00:00,0.00016,12.2
2021-02-12 12:00:00,0.00016,12.2
2021-02-13 12:00:00,0.00016,12.1
2021-02-14 12:00:00,0.00016,12.1
2021-02-15 12:00:00,0.00016,12
2021-02-16 12:00:00,0.00016,12
2021-02-17 12:00:00,0.00017,11.9
2021-02-18 12:00:00,0.00017,11.9
2021-02-19 12:00:00,0.00017,11.8
2021-02-20 12:00:00,0.00017,11.8
2021-02-21 12:00:00,0.00017,11.8
2021-02-22 12:00:00,0.00017,11.7
2021-02-23 12:00:00,0.00017,11.7
2021-02-24 12:00:00,0.00017,11.6
2021-02-25 12:00:00,0.00017,11.6
2021-02-26 12:00:00,0.00017,11.5
2021-02-27 12:00:00,0.00016,11.5
2021-02-28 12:00:00,0.00016,11.5
2021-03-01 12:00:00,0.00016,11.4
2021-03-02 12:00:00,0.00016,11.4
2021-03-03 12:00:00,0.00016,11.3
2021-03-04 12:00:00,0.00016,11.3
2021-03-05 12:00:00,0.00016,11.3
2021-03-06 12:00:00,0.00016,11.2
2021-03-07 12:00:00,0.00016,11.2
2021-03-08 12:00:00,0.00016,11.1
2021-03-09 12:00:00,0.00016,11.1
2021-03-10 12:00:00,0.00016,11.1
2021-03-11 12:00:00,0.00016,11
2021-03-12 12:00:00,0.00016,11
2021-03-13 12:00:00,0.00016,11
2021-03-14 12:00:00,0.00016,10.9
2021-03-15 12:00:00,0.00016,10.9
2021-03-16 12:00:00,0.00016,10.9
2021-03-17 12:00:00,0.00016,10.8
2021-03-18 12:00:00,0.00016,10.8
2021-03-19 12:00:00,0.00016,10.8
2021-03-20 12:00:00,0.00016,10.7
2021-03-21 12:00:00,0.00016,10.7
2021-03-22 12:00:00,0.00016,10.7
2021-03-23 12:00:00,0.00016,10.6
2021-03-24 12:00:00,0.00016,10.6
2021-03-25 12:00:00,0.00016,10.6
2021-03-26 12:00:00,0.00016,10.6
2021-03-27 12:00:00,0.00016,10.5
2021-03-28 12:00:00,0.00016,10.5
2021-03-29 12:00:00,0.00016,10.5
2021-03-30 12:00:00,0.00016,10.5
2021-03-31 12:00:00,0.00016,10.4
2021-04-01 12:00:00,0.00016,10.4
2021-04-02 12:00:00,0.00016,10.4
2021-04-03 12:00:00,0.00016,10.4
2021-04-04 12:00:00,0.00016,10.3
2021-04-05 12:00:00,0.00016,10.3
2021-04-06 12:00:00,0.00016,10.3
2021-04-07 12:00:00,0.00016,10.3
2021-04-08 12:00:00,0.00016,10.3
2021-04-09 12:00:00,0.00016,10.2
2021-04-10 12:00:00,0.00016,10.2
2021-04-11 12:00:00,0.00016,10.2
2021-04-12 12:00:00,0.00016,10.2
2021-04-13 12:00:00,0.00016,10.2
2021-04-14 12:00:00,0.00016,10.2
2021-04-15 12:00:00,0.00016,10.2
2021-04-16 12:00:00,0.00016,10.2
2021-04-17 12:00:00,0.00016,10.1
2021-04-18 12:00:00,0.00016,10.1
2021-04-19 12:00:00,0.00016,10.1
2021-04-20 12:00:00,0.00016,10.1
2021-04-21 12:00:00,0.00016,10.1
2021-04-22 12:00:00,0.00016,10.1
2021-04-23 12:00:00,0.00016,10.1
2021-04-24 12:00:00,0.00016,10.1
2021-04-25 12:00:00,0.00016,10.1
2021-04-26 12:00:00,0.00016,10.1
2021-04-27 12:00:00,0.00016,10.1
2021-04-28 12:00:00,0.00016,10.1
2021-04-29 12:00:00,0.00016,10.1
2021-04-30 12:00:00,0.00016,10.1
2021-05-01 12:00:00,0.00016,10.1
2021-05-02 12:00:00,0.00016,10.1
2021-05-03 12:00:00,0.00016,10.1
2021-05-04 12:00:00,0.00016,10.1
2021-05-05 12:00:00,0.00016,10.1
2021-05-06 12:00:00,0.00016,10.1
2021-05-07 12:00:00,0.00016,10.1
2021-05-08 12:00:00,0.00016,10.1
2021-05-09 12:00:00,0.00016,10.1
2021-05-10 12:00:00,0.00016,10.1
2021-05-11 12:00:00,0.00016,10.1
2021-05-12 12:00:00,0.00016,10.1
2021-05-13 12:00:00,0.00016,10.1
2021-05-14 12:00:00,0.00016,10.2
2021-05-15 12:00:00,0.00016,10.2
2021-05-16 12:00:00,0.00016,10.2
2021-05-17 12:00:00,0.00016,10.2
2021-05-18 12:00:00,0.00016,10.2
2021-05-19 12:00:00,0.00016,10.2
2021-05-20 12:00:00,0.00016,10.2
2021-05-21 12:00:00,0.00016,10.2
2021-05-22 12:00:00,0.00016,10.3
2021-05-23 12:00:00,0.00016,10.3
2021-05-24 12:00:00,0.00016,10.3
2021-05-25 12:00:00,0.00016,10.3
2021-05-26 12:00:00,0.00016,10.3
2021-05-27 12:00:00,0.00016,10.4
2021-05-28 12:00:00,0.00016,10.4
2021-05-29 12:00:00,0.00016,10.4
2021-05-30 12:00:00,0.00016,10.4
2021-05-31 12:00:00,0.00016,10.5
